soil,humidity,light,stress,health,alert
47.92603548243223,51.47688538100692,53.97371322408986,0.5711193939462108,49.03955963569049,0
46.487945645762295,60.79212815507391,58.47953480631414,0.50060076,51.49271836142408,0
58.13840065378947,40.365823071875376,66.24420491252039,0.4283827278825075,55.702088432012275,0
21.300796330133032,27.750821674869673,80.21996941999018,0.5922296514777683,33.37630121476794,1
54.71370998892911,35.91975924478789,76.53836718870215,0.38406792427693537,54.91656817840456,0
46.61335549270196,45.67528204687924,100,0.3319766448315306,56.452635482046624,0
51.663838845647994,33.490064225776976,85.64493820379855,0.4717150879250403,53.242714061581175,0
45.62459375310085,38.98293387770603,83.83192353221229,0.5607746268728443,49.85715560085008,0
34.13433606566149,53.225449121031886,84.53303835347408,0.41434436195919133,47.95548679,0
20.604948141803366,31.718139511015693,79.95518000749995,0.622078427,33.44884211528455,1
52.57052421784956,43.843517176117594,75.90773263996329,0.42707757311195155,54.797875919915754,0
39.20233687407937,40.393612290402125,48.524585881161414,0.6339532938034788,40.579162682963506,0
23.55439766955899,48.24083969394795,52.74894632,0.5981562115929556,34.533866488599635,1
59.175144332613016,55.30999522495951,34.23186219,0.5287662153005441,53.45544560394134,0
45.36181436223178,48.31263431403564,23.28625981,0.6414955392484207,41.689508341683236,0
47.215115350042744,33.93665025993972,17.882334849775795,0.5812058618165155,39.62593510381267,0
70.34360042856234,44.27989878419666,21.85919042777605,0.5461427705440406,55.36241085127462,0
40.323203680923136,48.61395605508414,14.25605514881834,0.7139654057218461,36.89930745062885,1
73.46965484,20,9.713391687120387,0.6261981992335148,49.60333692119847,0
45.51488974301199,45.91760776535502,12.059343494342631,0.5279033683944798,40.74657875,0
55.35668857,59.77894044741516,13.601608745922363,0.5116405473022234,49.32580264332106,0
42.47364434623195,54.15402117702074,15.247779929392589,0.6247246425703967,40.23122918953664,0
57.699011496700344,45.97077549,25.761918369863672,0.5864695753863924,48.928203423496896,0
45.085067801033475,41.078918468678424,34.030813444880316,0.5156276584705074,42.96091641633107,0
53.91582908269834,45.05113456642461,52.36896221651661,0.47957360321853476,51.72354120906116,0
43.69032015851961,41.572854834732304,49.029795867697516,0.5159866416521401,44.53885001776547,0
56.060762852218076,63.86185901,68.70971430667193,0.39309559500361485,59.98129256710564,0
48.883311263507494,25.812287847009586,80.34467437324402,0.5004008560676166,49.09597135964148,0
86.94863168727929,43.076390352188774,85.12285783090576,0.28177220889009313,76.38773208417629,0
32.46982943570702,56.42822814515021,88.35933889392078,0.5012993875034045,47.38495877772297,0
36.35918817807892,59.02794310936099,96.32825557634438,0.3483866317900869,52.76851413836639,0
82.85683438714968,35.09463674869312,93.33188980196489,0.26021572402669624,73.98781249269872,0
42.44786518825701,29.493365689338674,85.43822707207869,0.5103370906449322,46.957362145771576,0
57.10388645952772,35.80575765766197,69.78584153765306,0.5386473543658836,53.649691771261764,0
45.16907725691487,53.135172173696695,63.73397366,0.416455486,50.86556811676084,0
69.60714131423643,28.925167654387725,62.172441280933874,0.4537929508470534,58.856897937377134,0
61.72734307665966,32.63049289121918,52.079062353987396,0.4281149909421917,54.00684671408284,0
54.45477009849779,47.504928503458764,43.82277072083435,0.5202042327191466,50.82248253579923,0
53.48380545741505,47.93072473298681,24.559802227372085,0.5184136247729232,47.50207203455223,0
57.10749381367681,33.08696502797351,36.64192484169617,0.5849782510819849,47.67302081855153,0
61.806269056136784,56.58595579007404,7.5615304868038935,0.4921759797425671,51.52310891448495,0
56.191713904047475,53.2206016,19.069975982391842,0.6346401918086694,48.06365744648718,0
38.693957534637654,36.10485570374477,8.036895071977035,0.6566798720546817,33.141383325049404,0
55.117279622249654,47.766907993300194,10.746153273124428,0.623165297,45.248155411976356,0
71.80301115735975,42.35343166762044,15.462998983645715,0.6471771156593864,53.81002116102495,0
37.14263665375576,34.29107501938888,26.72106753465814,0.6873058619254463,34.421766674387705,1
60.71000741138138,49.73237624573545,28.212297717393174,0.5034356479852509,52.53446750316333,0
27.277291629712032,40.53485047932979,32.87288845,0.7162853548161005,30.877560211749355,1
31.31391831932018,46.73180925851182,51.71274995304163,0.6088759338913615,38.23717008137109,0
52.305876589182915,45.58208718,53.28190231449177,0.4375240231175363,51.50169467694101,0
58.41176789552352,55.830512431752766,72.86229888278626,0.4401898625696654,59.82002103560978,0
35.93262440127316,50.15035267,67.26291630380517,0.5453841389641085,44.42861001104725,0
90,50.70890510693167,88.76139764182592,0.2777480725836701,80.17850994182353,0
59.77086876958697,41.84730755359654,96.26904715950835,0.40276501100196155,61.656146297898786,0
46.44772089889987,40.14636452170897,83.81739828369942,0.4650963736498912,51.497165404792725,0
21.99102211112378,51.86260190374514,100,0.414816801,43.31941452957486,1
66.33425895451049,45.64280019095463,80.86556123,0.30851629217271836,64.65707372520383,0
60.19396623402014,37.69633368282864,72.56184157338215,0.4454564764440669,57.07565963684346,0
40.22599478591275,66.43944089325325,70.36457472,0.4754492151014572,51.21237936777267,0
52.796814721541416,38.38213535231612,44.15162111083998,0.5795105416588264,47.54231291734874,0
48.278953377996515,50.049872789804574,43.659834092538404,0.566733266,47.445041370672136,0
44.98248146238578,40.25054688839044,30.04486693945296,0.5690485637767748,41.60671858514046,0
56.07472566441433,32.391160456649544,44.123633922248786,0.5860742656873038,48.07713363822208,0
65.48697891,29.806300340459867,38.692978328639185,0.4949455444265075,52.83358977266974,0
39.38495801571829,49.43819428146229,25.494273042115445,0.6494491261510591,38.879015459744245,0
49.10711966,20,3.947523175812605,0.6579297715279255,35.02174657358279,0
31.283252270527257,61.32411303931635,7.979454788854717,0.5837973197945099,34.829556377036376,0
51.96110865929137,59.412732890661154,7.842611054861392,0.49653717716507995,46.67217623,0
50.15349592,35.18491348952049,24.664293865862135,0.6301989669611248,42.01905986158377,0
40.99674684261808,45.69802084990019,23.30820631712585,0.6008843810226154,39.17520207076271,0
59.93196012,60.86016816145352,30.908138762009965,0.40856455313910145,55.68518697999982,0
20.718683007162472,43.482149049644164,56.711505193149264,0.663956577,31.958865476238664,1
40.659507202691096,42.918777496427246,52.24793494188026,0.533006001,43.45361469193793,0
62.744031455315366,48.57015485965047,55.63784374854714,0.3982013047377289,58.58691178725833,0
54.60949281314914,53.12862119,77.19679900346601,0.43336086336317564,57.906856501798096,0
41.597284397045456,52.472936051232615,71.65231116008532,0.5067811474310575,49.05312882832375,0
51.75991074963173,57.77664895788425,84.47380339966436,0.35298737681205206,59.16447744570344,0
46.96711021349159,42.82318797,93.01381210092303,0.4825827524831564,53.52279250127282,0
62.20264454000958,58.05478807154329,96.60333079190424,0.3054656004572044,67.25825572552752,0
45.34599865109816,48.24166352488442,94.09265682192243,0.40947922072221477,54.607738279147085,0
58.92735538,36.81779316766527,85.41698387,0.5154504253859873,57.431647420225616,0
31.78717080818402,56.581108735000676,70.23613219546428,0.551207209,43.82251342714443,0
59.42518264,44.87753227153085,74.99295853641723,0.3656089663947339,59.25221102225173,0
39.842574327318324,54.75119733417751,60.95919826965065,0.4967039587753015,47.04049549955516,0
45.17921238,49.12931454275624,43.396022425659915,0.5126293169789597,46.057539908973446,0
53.65530817237868,47.44966571108723,33.069475031367716,0.5081812697440584,48.878961194290305,0
53.480749060364545,30.519156585026757,26.23169355505343,0.5318267368668179,44.13472996479569,0
46.798292724322295,48.10907565598005,15.968174982518628,0.6789278291637906,40.96682408531316,0
47.60092205054859,44.80983792097311,22.22026083423862,0.545689217,43.01862167021089,0
45.670120416197925,48.227185603380896,11.214861860498148,0.5804041994881051,40.64219063377871,0
72.99108369503867,43.91239851543143,14.15477211392938,0.5245015836461553,55.80577571598541,0
43.98169292171246,47.24092481810417,16.88411888212616,0.6187789302317558,39.98294460056405,0
38.40485324,45.245101742589426,16.14039263701311,0.6759917881522154,35.832830645740096,0
64.38906239,66.53182457511556,33.324877614898426,0.3889741733322533,59.82933913913831,0
52.75013008607527,66.89802933217672,36.97856509376541,0.429069,53.64827218170196,0
41.009110318339665,23.76104275690193,32.92946345845293,0.6355644655665953,35.89099408956919,0
52.25590679714311,48.41755975777159,43.926938707570415,0.6035869353314096,48.977432142804496,0
41.346445165063955,36.01585328651642,67.95615250958923,0.5605990141990151,44.531148232536694,0
77.47188148781531,56.79440120721287,59.43813434383486,0.3089392112183701,69.79474309913253,0
70.30808561,43.85460154747382,64.57919501473488,0.45249263816324903,62.60232026693716,0
41.00937465569341,45.05243699718183,71.88559488,0.5029355455435148,47.319127236785974,0
59.34274898521248,34.32379570617405,85.03650927972878,0.4102759949976351,58.15598752508465,0
57.71658251088124,52.11614878,90.96236505,0.3002889151322362,62.80881574389438,0
69.16515232847763,48.323140119795916,76.36411968567775,0.3154527681204409,66.00555207626914,0
51.73511951439288,56.792971840638266,97.05023195555773,0.3575633908449284,60.794810985928116,0
76.33011263664807,42.51035851520926,94.77025465,0.3406363285208792,71.29280856496717,0
70.52947336298523,35.35076539419896,75.16300759668118,0.42296012769218855,62.90621329106197,0
23.618907703653285,33.16741487334225,68.82015769889753,0.5202006675782844,34.74489919072954,1
60.76313383693943,60.02357052096028,47.844745324443544,0.43058806188077164,58.29526889436755,0
29.29847812677663,27.966175606448452,52.67616256046951,0.6497905302641551,33.11091717244572,1
49.509578778588605,24.325578999601234,33.07252359151447,0.6170928475431219,40.88533419143993,0
60.04508823245058,48.66598246096848,11.27997274849929,0.508605234,49.36393859,0
34.11179717166573,44.37320902726828,11.248048509928918,0.73301428,31.993194722399757,1
57.560697732767665,39.69742381627559,3.4771585777529186,0.5735480506962193,44.38396179597809,0
34.47136516370939,39.46350694652818,9.143757120363537,0.6437350484933719,31.78616531246661,0
50.52895327957593,38.00274492007414,27.080768011768377,0.601608551,43.43750297965709,0
46.685456007001655,51.14166700043425,14.460359451095819,0.6382149338418155,41.69223878318398,0
41.36272639,42.24948302848356,17.47171957165387,0.5283439249921513,38.53671480620467,0
70.50311401166786,61.449677135012834,17.878471502411564,0.4412389748086083,59.33602911069555,0
54.66875231815304,75.78880808455239,44.25969390034527,0.4719537011355198,57.144992465591244,0
35.666893390993614,28.935536797424277,48.97665926815387,0.6404239029712323,36.346158585042105,0
28.666194356034886,38.534271157574736,54.301955841826405,0.5655670221398331,35.962884282209764,0
63.224596354241754,44.92027358683383,83.49713308058051,0.44598286988846064,61.822323975402206,0
37.08073698007605,60.23124077269657,78.90321770864284,0.4821304191841939,49.45483195803563,0
47.14491982874588,36.24381746615243,76.34304691676589,0.4191188045320547,50.43873839123506,0
78.64124960705196,31.01432426180859,96.04645343181585,0.3411037322378293,70.45148282863438,0
42.69311924352956,39.07606075761131,84.79485944702539,0.4354660940297288,49.66099571222005,0
37.535748253834434,47.704568257798385,89.02520607512135,0.46290050742408967,48.91035102819592,0
36.386545069376034,39.23228669431667,82.72943177644628,0.549509669,44.773375203936794,0
